game_count,p1,p1_score,p2,p2_score
6381,greedy,36,random,40
6382,greedy,23,random,22
6383,greedy,16,random,33
6384,greedy,15,random,23
6385,greedy,26,random,54
6386,greedy,27,random,30
6387,greedy,23,random,24
6388,greedy,28,random,21
6389,greedy,12,random,47
6390,greedy,21,random,25
6391,greedy,16,random,46
6392,greedy,23,random,29
6393,greedy,9,random,43
6394,greedy,19,random,46
6395,greedy,18,random,44
6396,greedy,24,random,54
6397,greedy,25,random,29
6398,greedy,27,random,24
6399,greedy,13,random,53
6400,greedy,9,random,64
6401,greedy,10,random,52
6402,greedy,18,random,36
6403,greedy,27,random,21
6404,greedy,24,random,42
6405,greedy,22,random,27
6406,greedy,18,random,43
6407,greedy,30,random,52
6408,greedy,13,random,43
6409,greedy,28,random,44
6410,greedy,23,random,33
6411,greedy,17,random,32
6412,greedy,23,random,37
6413,greedy,26,random,23
6414,greedy,18,random,55
6415,greedy,28,random,40
6416,greedy,17,random,48
6417,greedy,23,random,41
6418,greedy,16,random,25
6419,greedy,19,random,25
6420,greedy,25,random,49
6421,greedy,25,random,37
6422,greedy,15,random,63
6423,greedy,18,random,24
6424,greedy,13,random,37
6425,greedy,23,random,21
6426,greedy,20,random,18
6427,greedy,27,random,24
6428,greedy,20,random,42
6429,greedy,20,random,57
6430,greedy,17,random,24
6431,greedy,14,random,38
6432,greedy,21,random,24
6433,greedy,25,random,36
6434,greedy,26,random,27
6435,greedy,20,random,55
6436,greedy,20,random,33
6437,greedy,14,random,53
6438,greedy,25,random,20
6439,greedy,17,random,40
6440,greedy,16,random,28
6441,greedy,21,random,33
6442,greedy,23,random,55
6443,greedy,21,random,45
6444,greedy,25,random,51
6445,greedy,9,random,52
6446,greedy,5,random,63
6447,greedy,23,random,28
6448,greedy,29,random,38
6449,greedy,25,random,28
6450,greedy,21,random,53
6451,greedy,14,random,56
6452,greedy,13,random,42
6453,greedy,21,random,59
6454,greedy,19,random,42
6455,greedy,23,random,33
6456,greedy,23,random,23
6457,greedy,14,random,57
6458,greedy,23,random,33
6459,greedy,28,random,27
6460,greedy,29,random,50
6461,greedy,31,random,20
6462,greedy,18,random,25
6463,greedy,30,random,50
6464,greedy,22,random,33
6465,greedy,23,random,50
6466,greedy,27,random,45
6467,greedy,20,random,49
6468,greedy,16,random,51
6469,greedy,22,random,33
6470,greedy,13,random,53
6471,greedy,14,random,48
6472,greedy,29,random,30
6473,greedy,18,random,27
6474,greedy,16,random,59
6475,greedy,18,random,34
6476,greedy,13,random,54
6477,greedy,19,random,29
6478,greedy,16,random,37
6479,greedy,26,random,36
6480,greedy,13,random,60
6481,greedy,21,random,26
6482,greedy,13,random,64
6483,greedy,16,random,53
6484,greedy,18,random,28
6485,greedy,13,random,43
6486,greedy,29,random,45
6487,greedy,26,random,33
6488,greedy,25,random,46
6489,greedy,27,random,33
6490,greedy,17,random,30
6491,greedy,18,random,63
6492,greedy,18,random,64
6493,greedy,21,random,31
6494,greedy,20,random,39
6495,greedy,18,random,56
6496,greedy,22,random,28
6497,greedy,23,random,33
6498,greedy,16,random,36
6499,greedy,23,random,32
6500,greedy,20,random,29
6501,greedy,11,random,43
6502,greedy,24,random,34
6503,greedy,19,random,33
6504,greedy,17,random,46
6505,greedy,11,random,61
6506,greedy,28,random,29
6507,greedy,13,random,46
6508,greedy,21,random,33
6509,greedy,24,random,42
6510,greedy,19,random,37
6511,greedy,16,random,47
6512,greedy,22,random,52
6513,greedy,12,random,38
6514,greedy,23,random,23
6515,greedy,25,random,36
6516,greedy,13,random,51
6517,greedy,17,random,50
6518,greedy,15,random,62
6519,greedy,13,random,41
6520,greedy,17,random,24
6521,greedy,21,random,37
6522,greedy,18,random,32
6523,greedy,17,random,35
6524,greedy,25,random,32
6525,greedy,20,random,49
6526,greedy,23,random,55
6527,greedy,21,random,27
6528,greedy,26,random,51
6529,greedy,22,random,29
6530,greedy,22,random,24
6531,greedy,21,random,52
6532,greedy,19,random,43
6533,greedy,19,random,57
6534,greedy,17,random,52
6535,greedy,28,random,31
6536,greedy,21,random,32
6537,greedy,25,random,43
6538,greedy,16,random,61
6539,greedy,16,random,57
6540,greedy,13,random,53
6541,greedy,18,random,42
6542,greedy,20,random,23
6543,greedy,17,random,59
6544,greedy,24,random,28
6545,greedy,20,random,34
6546,greedy,28,random,37
6547,greedy,22,random,28
6548,greedy,21,random,50
6549,greedy,22,random,26
6550,greedy,9,random,58
6551,greedy,20,random,20
6552,greedy,17,random,30
6553,greedy,19,random,56
6554,greedy,23,random,29
6555,greedy,21,random,39
6556,greedy,22,random,42
6557,greedy,19,random,33
6558,greedy,33,random,36
6559,greedy,18,random,33
6560,greedy,20,random,45
6561,greedy,22,random,38
6562,greedy,22,random,52
6563,greedy,16,random,46
6564,greedy,24,random,54
6565,greedy,22,random,51
6566,greedy,12,random,72
6567,greedy,13,random,44
6568,greedy,21,random,48
6569,greedy,15,random,47
6570,greedy,23,random,33
6571,greedy,27,random,31
6572,greedy,14,random,50
6573,greedy,22,random,37
6574,greedy,25,random,38
6575,greedy,16,random,29
6576,greedy,23,random,39
6577,greedy,26,random,38
6578,greedy,18,random,39
6579,greedy,14,random,40
6580,greedy,18,random,53
6581,greedy,15,random,29
6582,greedy,19,random,45
6583,greedy,21,random,49
6584,greedy,22,random,29
6585,greedy,21,random,28
6586,greedy,25,random,43
6587,greedy,16,random,54
6588,greedy,31,random,54
6589,greedy,13,random,51
6590,greedy,22,random,36
6591,greedy,16,random,41
6592,greedy,25,random,50
6593,greedy,14,random,45
6594,greedy,18,random,58
6595,greedy,24,random,38
6596,greedy,21,random,24
6597,greedy,16,random,37
6598,greedy,23,random,25
6599,greedy,25,random,28
6600,greedy,20,random,28
6601,greedy,27,random,28
6602,greedy,19,random,35
6603,greedy,14,random,42
6604,greedy,14,random,45
6605,greedy,23,random,24
6606,greedy,22,random,22
6607,greedy,25,random,29
6608,greedy,21,random,29
6609,greedy,25,random,29
6610,greedy,13,random,64
6611,greedy,19,random,33
6612,greedy,25,random,34
6613,greedy,14,random,37
6614,greedy,16,random,32
6615,greedy,31,random,33
6616,greedy,18,random,29
6617,greedy,18,random,52
6618,greedy,20,random,47
6619,greedy,18,random,34
6620,greedy,12,random,41
6621,greedy,14,random,33
6622,greedy,21,random,33
6623,greedy,17,random,33
6624,greedy,31,random,29
6625,greedy,18,random,28
6626,greedy,14,random,43
6627,greedy,20,random,29
6628,greedy,17,random,22
6629,greedy,18,random,50
6630,greedy,24,random,47
6631,greedy,25,random,46
6632,greedy,27,random,29
6633,greedy,14,random,30
6634,greedy,18,random,33
6635,greedy,23,random,32
6636,greedy,21,random,55
6637,greedy,16,random,33
6638,greedy,21,random,53
6639,greedy,21,random,46
6640,greedy,18,random,42
6641,greedy,25,random,28
6642,greedy,19,random,25
6643,greedy,16,random,39
6644,greedy,24,random,48
6645,greedy,15,random,23
6646,greedy,30,random,41
6647,greedy,13,random,37
6648,greedy,18,random,50
6649,greedy,26,random,52
6650,greedy,23,random,34
6651,greedy,39,random,35
6652,greedy,16,random,31
6653,greedy,20,random,49
6654,greedy,20,random,32
6655,greedy,24,random,24
6656,greedy,22,random,38
6657,greedy,8,random,50
6658,greedy,13,random,42
6659,greedy,33,random,36
6660,greedy,18,random,45
6661,greedy,9,random,45
6662,greedy,21,random,50
6663,greedy,21,random,32
6664,greedy,17,random,28
6665,greedy,31,random,45
6666,greedy,17,random,69
6667,greedy,20,random,30
6668,greedy,16,random,55
6669,greedy,22,random,46
6670,greedy,29,random,55
6671,greedy,24,random,46
6672,greedy,18,random,23
6673,greedy,15,random,43
6674,greedy,15,random,40
6675,greedy,27,random,28
6676,greedy,24,random,34
6677,greedy,32,random,14
6678,greedy,19,random,34
6679,greedy,18,random,45
6680,greedy,18,random,38
6681,greedy,31,random,47
6682,greedy,14,random,47
6683,greedy,17,random,56
6684,greedy,24,random,54
6685,greedy,21,random,38
6686,greedy,22,random,32
6687,greedy,29,random,41
6688,greedy,18,random,24
6689,greedy,19,random,24
6690,greedy,13,random,49
6691,greedy,17,random,57
6692,greedy,19,random,29
6693,greedy,23,random,28
6694,greedy,13,random,51
6695,greedy,11,random,28
6696,greedy,13,random,29
6697,greedy,22,random,24
6698,greedy,20,random,38
6699,greedy,17,random,52
6700,greedy,18,random,35
6701,greedy,17,random,43
6702,greedy,19,random,49
6703,greedy,22,random,36
6704,greedy,12,random,38
6705,greedy,20,random,51
6706,greedy,22,random,24
6707,greedy,27,random,41
6708,greedy,15,random,47
6709,greedy,22,random,59
6710,greedy,23,random,34
6711,greedy,13,random,47
6712,greedy,16,random,32
6713,greedy,26,random,33
6714,greedy,17,random,37
6715,greedy,13,random,59
6716,greedy,25,random,32
6717,greedy,12,random,62
6718,greedy,13,random,52
6719,greedy,17,random,32
6720,greedy,20,random,29
6721,greedy,23,random,31
6722,greedy,17,random,38
6723,greedy,21,random,19
6724,greedy,23,random,36
6725,greedy,19,random,51
6726,greedy,24,random,47
6727,greedy,22,random,51
6728,greedy,21,random,27
6729,greedy,22,random,20
6730,greedy,13,random,56
6731,greedy,23,random,23
6732,greedy,21,random,27
6733,greedy,13,random,29
6734,greedy,22,random,29
6735,greedy,21,random,53
6736,greedy,22,random,28
6737,greedy,23,random,23
6738,greedy,22,random,32
6739,greedy,32,random,44
6740,greedy,21,random,51
6741,greedy,25,random,30
6742,greedy,26,random,29
6743,greedy,16,random,36
6744,greedy,24,random,36
6745,greedy,28,random,47
6746,greedy,26,random,19
6747,greedy,30,random,37
6748,greedy,17,random,47
6749,greedy,13,random,46
6750,greedy,26,random,31
6751,greedy,23,random,46
6752,greedy,13,random,64
6753,greedy,23,random,34
6754,greedy,18,random,47
6755,greedy,26,random,50
6756,greedy,27,random,33
6757,greedy,14,random,28
6758,greedy,19,random,35
6759,greedy,19,random,25
6760,greedy,26,random,23
6761,greedy,4,random,55
6762,greedy,17,random,57
6763,greedy,18,random,28
6764,greedy,12,random,41
6765,greedy,18,random,46
6766,greedy,21,random,49
6767,greedy,12,random,51
6768,greedy,34,random,28
6769,greedy,27,random,32
6770,greedy,13,random,59
6771,greedy,18,random,19
6772,greedy,17,random,40
6773,greedy,20,random,47
6774,greedy,26,random,46
6775,greedy,19,random,59
6776,greedy,33,random,51
6777,greedy,28,random,29
6778,greedy,24,random,29
6779,greedy,19,random,20
6780,greedy,16,random,52
6781,greedy,17,random,49
6782,greedy,13,random,36
6783,greedy,18,random,31
6784,greedy,23,random,24
6785,greedy,17,random,48
6786,greedy,23,random,38
6787,greedy,13,random,55
6788,greedy,23,random,28
6789,greedy,20,random,49
6790,greedy,21,random,33
6791,greedy,26,random,54
6792,greedy,18,random,38
6793,greedy,18,random,29
6794,greedy,18,random,28
6795,greedy,20,random,33
6796,greedy,31,random,27
6797,greedy,32,random,22
6798,greedy,18,random,49
6799,greedy,17,random,62
6800,greedy,23,random,64
6801,greedy,21,random,52
6802,greedy,17,random,38
6803,greedy,23,random,25
6804,greedy,24,random,26
6805,greedy,29,random,42
6806,greedy,23,random,42
6807,greedy,20,random,45
6808,greedy,21,random,35
6809,greedy,20,random,47
6810,greedy,26,random,21
6811,greedy,12,random,59
6812,greedy,25,random,33
6813,greedy,13,random,58
6814,greedy,22,random,50
6815,greedy,22,random,29
6816,greedy,17,random,41
6817,greedy,19,random,28
6818,greedy,24,random,23
6819,greedy,26,random,37
6820,greedy,37,random,50
6821,greedy,9,random,55
6822,greedy,18,random,40
6823,greedy,29,random,28
6824,greedy,30,random,40
6825,greedy,12,random,62
6826,greedy,18,random,31
6827,greedy,15,random,25
6828,greedy,12,random,32
6829,greedy,13,random,25
6830,greedy,17,random,55
6831,greedy,17,random,42
6832,greedy,32,random,38
6833,greedy,22,random,18
6834,greedy,18,random,28
6835,greedy,24,random,25
6836,greedy,17,random,33
6837,greedy,18,random,32
6838,greedy,9,random,28
6839,greedy,21,random,53
6840,greedy,21,random,27
6841,greedy,19,random,45
6842,greedy,27,random,48
6843,greedy,21,random,41
6844,greedy,34,random,43
6845,greedy,18,random,37
6846,greedy,17,random,38
6847,greedy,18,random,43
6848,greedy,24,random,31
6849,greedy,21,random,45
6850,greedy,21,random,47
6851,greedy,28,random,42
6852,greedy,18,random,20
6853,greedy,17,random,36
6854,greedy,17,random,29
6855,greedy,27,random,28
6856,greedy,23,random,29
6857,greedy,25,random,33
6858,greedy,27,random,25
6859,greedy,20,random,28
6860,greedy,13,random,50
6861,greedy,18,random,40
6862,greedy,34,random,50
6863,greedy,19,random,31
6864,greedy,12,random,55
6865,greedy,16,random,62
6866,greedy,8,random,60
6867,greedy,15,random,47
6868,greedy,24,random,51
6869,greedy,14,random,51
6870,greedy,12,random,37
6871,greedy,19,random,30
6872,greedy,9,random,59
6873,greedy,20,random,57
6874,greedy,8,random,70
6875,greedy,12,random,54
6876,greedy,27,random,27
6877,greedy,13,random,28
6878,greedy,21,random,28
6879,greedy,18,random,54
6880,greedy,21,random,34
6881,greedy,18,random,42
6882,greedy,22,random,39
6883,greedy,23,random,45
6884,greedy,14,random,35
6885,greedy,9,random,59
6886,greedy,16,random,29
6887,greedy,18,random,29
6888,greedy,25,random,34
6889,greedy,14,random,49
6890,greedy,26,random,29
6891,greedy,15,random,48
6892,greedy,17,random,57
6893,greedy,20,random,29
6894,greedy,26,random,37
6895,greedy,13,random,56
6896,greedy,11,random,57
6897,greedy,23,random,24
6898,greedy,21,random,37
6899,greedy,22,random,59
6900,greedy,23,random,39
6901,greedy,13,random,39
6902,greedy,23,random,28
6903,greedy,9,random,46
6904,greedy,20,random,38
6905,greedy,26,random,32
6906,greedy,30,random,33
6907,greedy,19,random,34
6908,greedy,23,random,48
6909,greedy,16,random,33
6910,greedy,12,random,56
6911,greedy,21,random,33
6912,greedy,18,random,52
6913,greedy,21,random,23
6914,greedy,20,random,23
6915,greedy,14,random,45
6916,greedy,22,random,32
6917,greedy,23,random,23
6918,greedy,24,random,20
6919,greedy,18,random,23
6920,greedy,21,random,51
6921,greedy,18,random,55
6922,greedy,21,random,37
6923,greedy,13,random,37
6924,greedy,13,random,55
6925,greedy,14,random,64
6926,greedy,25,random,22
6927,greedy,21,random,25
6928,greedy,19,random,24
6929,greedy,20,random,43
6930,greedy,29,random,45
6931,greedy,13,random,56
6932,greedy,26,random,23
6933,greedy,22,random,32
6934,greedy,23,random,28
6935,greedy,19,random,38
6936,greedy,21,random,55
6937,greedy,12,random,69
6938,greedy,18,random,23
6939,greedy,16,random,47
6940,greedy,30,random,37
6941,greedy,23,random,37
6942,greedy,17,random,40
6943,greedy,21,random,19
6944,greedy,16,random,58
6945,greedy,26,random,31
6946,greedy,32,random,41
6947,greedy,21,random,36
6948,greedy,18,random,50
6949,greedy,21,random,48
6950,greedy,24,random,36
6951,greedy,22,random,28
6952,greedy,9,random,64
6953,greedy,22,random,28
6954,greedy,18,random,44
6955,greedy,26,random,33
6956,greedy,17,random,29
6957,greedy,18,random,31
6958,greedy,16,random,45
6959,greedy,19,random,41
6960,greedy,13,random,44
6961,greedy,18,random,47
6962,greedy,22,random,19
6963,greedy,26,random,41
6964,greedy,18,random,37
6965,greedy,16,random,36
6966,greedy,21,random,38
6967,greedy,18,random,20
6968,greedy,34,random,35
6969,greedy,20,random,31
6970,greedy,18,random,40
6971,greedy,17,random,33
6972,greedy,13,random,55
6973,greedy,16,random,38
6974,greedy,19,random,20
6975,greedy,18,random,27
6976,greedy,12,random,57
6977,greedy,22,random,37
6978,greedy,24,random,43
6979,greedy,9,random,55
6980,greedy,21,random,32
6981,greedy,20,random,29
6982,greedy,24,random,33
6983,greedy,21,random,29
6984,greedy,21,random,45
6985,greedy,17,random,19
6986,greedy,13,random,39
6987,greedy,20,random,64
6988,greedy,12,random,47
6989,greedy,18,random,23
6990,greedy,31,random,27
6991,greedy,21,random,58
6992,greedy,13,random,54
6993,greedy,23,random,34
6994,greedy,21,random,28
6995,greedy,24,random,43
6996,greedy,26,random,35
6997,greedy,17,random,32
6998,greedy,23,random,29
6999,greedy,25,random,31
7000,greedy,27,random,24
7001,greedy,18,random,29
7002,greedy,26,random,19
7003,greedy,23,random,32
7004,greedy,20,random,59
7005,greedy,16,random,38
7006,greedy,14,random,48
7007,greedy,14,random,52
7008,greedy,26,random,27
7009,greedy,21,random,57
7010,greedy,21,random,28
7011,greedy,25,random,22
7012,greedy,14,random,27
7013,greedy,28,random,20
7014,greedy,13,random,69
7015,greedy,19,random,20
7016,greedy,21,random,31
7017,greedy,28,random,29
7018,greedy,20,random,38
7019,greedy,17,random,42
7020,greedy,20,random,24
7021,greedy,30,random,37
7022,greedy,19,random,53
7023,greedy,22,random,48
7024,greedy,23,random,35
7025,greedy,20,random,29
7026,greedy,18,random,38
7027,greedy,16,random,59
7028,greedy,19,random,38
7029,greedy,29,random,25
7030,greedy,23,random,42
7031,greedy,26,random,23
7032,greedy,23,random,25
7033,greedy,23,random,33
7034,greedy,20,random,53
7035,greedy,16,random,37
7036,greedy,16,random,37
7037,greedy,15,random,32
7038,greedy,16,random,50
7039,greedy,18,random,34
7040,greedy,14,random,55
7041,greedy,23,random,56
7042,greedy,23,random,36
7043,greedy,17,random,58
7044,greedy,20,random,54
7045,greedy,17,random,24
7046,greedy,18,random,48
7047,greedy,17,random,38
7048,greedy,23,random,32
7049,greedy,19,random,47
7050,greedy,13,random,29
7051,greedy,18,random,41
7052,greedy,12,random,57
7053,greedy,33,random,33
7054,greedy,19,random,64
7055,greedy,20,random,49
7056,greedy,19,random,35
7057,greedy,12,random,55
7058,greedy,22,random,41
7059,greedy,16,random,52
7060,greedy,30,random,37
7061,greedy,21,random,22
7062,greedy,28,random,39
7063,greedy,24,random,50
7064,greedy,16,random,27
7065,greedy,25,random,46
7066,greedy,14,random,39
7067,greedy,20,random,57
7068,greedy,20,random,28
7069,greedy,23,random,56
7070,greedy,25,random,41
7071,greedy,28,random,29
7072,greedy,25,random,28
7073,greedy,22,random,57
7074,greedy,18,random,33
7075,greedy,13,random,14
7076,greedy,9,random,62
7077,greedy,26,random,37
7078,greedy,18,random,46
7079,greedy,30,random,46
7080,greedy,24,random,41
7081,greedy,20,random,38
7082,greedy,26,random,27
7083,greedy,21,random,48
7084,greedy,18,random,45
7085,greedy,16,random,57
7086,greedy,17,random,42
7087,greedy,19,random,42
7088,greedy,26,random,34
7089,greedy,14,random,65
7090,greedy,8,random,50
7091,greedy,17,random,56
7092,greedy,12,random,58
7093,greedy,29,random,38
7094,greedy,5,random,64
7095,greedy,30,random,51
7096,greedy,19,random,33
7097,greedy,27,random,34
7098,greedy,15,random,48
7099,greedy,25,random,33
7100,greedy,22,random,24
7101,greedy,17,random,38
7102,greedy,17,random,28
7103,greedy,27,random,37
7104,greedy,8,random,37
7105,greedy,21,random,38
7106,greedy,14,random,49
7107,greedy,27,random,44
7108,greedy,18,random,30
